yyyy,mm,tmax,tmin,af,rain,sun,station_name,longitude,latitude,amsl
1995,10,15.4,9.0,0,85.1,97.7,cwmystwyth,-3.802,52.358,301
1995,11,9.8,3.6,5,102.2,62.9,cwmystwyth,-3.802,52.358,301
1995,12,4.3,-0.9,17,100.9,36.7,cwmystwyth,-3.802,52.358,301
1996,1,5.3,1.5,11,69.9,23.9,cwmystwyth,-3.802,52.358,301
1996,2,4.5,-1.6,22,171.5,78.5,cwmystwyth,-3.802,52.358,301
1996,3,6.5,0.6,12,70.8,61.8,cwmystwyth,-3.802,52.358,301
1996,4,10.6,3.1,8,90.4,102.3,cwmystwyth,-3.802,52.358,301
1996,5,11.5,3.1,7,166.9,154.8,cwmystwyth,-3.802,52.358,301
1996,6,17.0,7.5,0,56.3,184.5,cwmystwyth,-3.802,52.358,301
1996,7,17.9,9.9,0,91.8,164.1,cwmystwyth,-3.802,52.358,301
1996,8,18.4,10.1,0,142.3,158.4,cwmystwyth,-3.802,52.358,301
1996,9,16.5,7.9,0,85.6,150.4,cwmystwyth,-3.802,52.358,301
1996,10,12.9,7.2,0,217.4,59.9,cwmystwyth,-3.802,52.358,301
1996,11,---,---,---,---,---,cwmystwyth,-3.802,52.358,301
1996,12,---,---,---,---,---,cwmystwyth,-3.802,52.358,301
1997,1,5.1,-0.7,19,8.2,---,cwmystwyth,-3.802,52.358,301
1997,2,7.9,2.5,4,265.3,5.9,cwmystwyth,-3.802,52.358,301
1997,3,10.2,---,---,94.9,112.0,cwmystwyth,-3.802,52.358,301
1997,4,12.0,3.3,3,47.6,142.2,cwmystwyth,-3.802,52.358,301
1997,5,15.3,6.1,3,158.3,205.0,cwmystwyth,-3.802,52.358,301
1997,6,16.0,8.9,0,170.1,109.3,cwmystwyth,-3.802,52.358,301
1997,7,19.0,9.9,0,106.7,189.0,cwmystwyth,-3.802,52.358,301
1997,8,20.8,12.9,0,163.9,152.8,cwmystwyth,-3.802,52.358,301
1997,9,15.9,9.5,0,79.9,107.5,cwmystwyth,-3.802,52.358,301
1997,10,13.3,5.8,5,128.6,119.6,cwmystwyth,-3.802,52.358,301
1997,11,10.1,5.3,0,263.7,33.8,cwmystwyth,-3.802,52.358,301
1997,12,7.9,2.2,9,157.8,42.3,cwmystwyth,-3.802,52.358,301
1998,1,6.8,1.8,13,224.2,37.7,cwmystwyth,-3.802,52.358,301
1998,2,9.3,3.6,3,71.7,51.3,cwmystwyth,-3.802,52.358,301
1998,3,9.6,3.9,2,287.0,59.0,cwmystwyth,-3.802,52.358,301
1998,4,9.4,2.9,7,186.3,119.5,cwmystwyth,-3.802,52.358,301
1998,5,16.8,7.0,0,56.4,221.2,cwmystwyth,-3.802,52.358,301
1998,6,15.3,9.5,0,230.8,98.9,cwmystwyth,-3.802,52.358,301
1998,7,15.9,10.3,0,172.5,83.1,cwmystwyth,-3.802,52.358,301
1998,8,17.6,9.8,0,162.0,133.5,cwmystwyth,-3.802,52.358,301
1998,9,16.2,9.9,0,233.1,91.7,cwmystwyth,-3.802,52.358,301
1998,10,12.2,6.2,1,354.4,67.8,cwmystwyth,-3.802,52.358,301
1998,11,8.3,2.8,6,157.1,36.0,cwmystwyth,-3.802,52.358,301
1998,12,7.7,1.9,11,149.0,21.4,cwmystwyth,-3.802,52.358,301
1999,1,7.4,1.9,7,302.4,22.2,cwmystwyth,-3.802,52.358,301
1999,2,6.5,1.7,7,234.8,34.6,cwmystwyth,-3.802,52.358,301
1999,3,9.1,3.0,5,157.5,62.3,cwmystwyth,-3.802,52.358,301
1999,4,10.8,4.4,5,157.5,95.3,cwmystwyth,-3.802,52.358,301
1999,5,14.9,7.7,0,98.2,77.3,cwmystwyth,-3.802,52.358,301
1999,6,16.2,7.6,0,114.2,121.0,cwmystwyth,-3.802,52.358,301
1999,7,20.2,11.6,0,36.2,187.2,cwmystwyth,-3.802,52.358,301
1999,8,18.5,10.4,0,115.9,105.9,cwmystwyth,-3.802,52.358,301
1999,9,17.7,9.3,0,199.0,132.2,cwmystwyth,-3.802,52.358,301
1999,10,12.4,6.3,1,213.7,93.3,cwmystwyth,-3.802,52.358,301
1999,11,9.0,4.0,4,191.2,51.4,cwmystwyth,-3.802,52.358,301
1999,12,7.4,1.4,7,347.4,15.9,cwmystwyth,-3.802,52.358,301
2000,1,6.2,1.0,15,176.1,29.0,cwmystwyth,-3.802,52.358,301
2000,2,7.4,2.4,4,272.0,55.5,cwmystwyth,-3.802,52.358,301
2000,3,9.0,2.6,5,130.7,80.4,cwmystwyth,-3.802,52.358,301
2000,4,10.2,2.3,8,171.2,124.8,cwmystwyth,-3.802,52.358,301
2000,5,15.0,6.4,0,144.0,171.7,cwmystwyth,-3.802,52.358,301
2000,6,16.7,9.4,0,140.6,119.5,cwmystwyth,-3.802,52.358,301
2000,7,17.9,9.8,0,166.8,158.8,cwmystwyth,-3.802,52.358,301
2000,8,18.2,10.9,0,147.1,133.3,cwmystwyth,-3.802,52.358,301
2000,9,16.8,9.8,0,188.9,93.6,cwmystwyth,-3.802,52.358,301
2000,10,11.8,5.7,0,352.5,39.6,cwmystwyth,-3.802,52.358,301
2000,11,8.2,3.5,1,424.4,15.2,cwmystwyth,-3.802,52.358,301
2000,12,7.1,2.4,7,245.5,11.1,cwmystwyth,-3.802,52.358,301
2001,1,5.4,0.1,12,116.7,35.0,cwmystwyth,-3.802,52.358,301
2001,2,6.8,-0.2,16,156.7,68.1,cwmystwyth,-3.802,52.358,301
2001,3,7.2,0.9,14,115.3,81.0,cwmystwyth,-3.802,52.358,301
2001,4,9.5,2.1,8,187.3,96.4,cwmystwyth,-3.802,52.358,301
2001,5,16.4,6.5,1,84.0,161.9,cwmystwyth,-3.802,52.358,301
2001,6,16.4,7.8,0,64.3,124.0,cwmystwyth,-3.802,52.358,301
2001,7,18.6,10.8,0,155.3,105.7,cwmystwyth,-3.802,52.358,301
2001,8,18.2,10.9,0,172.6,126.7,cwmystwyth,-3.802,52.358,301
2001,9,15.1,8.2,0,167.4,90.9,cwmystwyth,-3.802,52.358,301
2001,10,14.7,9.0,0,245.1,70.1,cwmystwyth,-3.802,52.358,301
2001,11,10.2,3.7,4,311.6,32.5,cwmystwyth,-3.802,52.358,301
2001,12,6.5,0.5,13,107.2,50.8,cwmystwyth,-3.802,52.358,301
2002,1,8.0,2.3,9,211.6,20.8,cwmystwyth,-3.802,52.358,301
2002,2,8.6,2.9,5,401.3,38.2,cwmystwyth,-3.802,52.358,301
2002,3,9.6,3.1,5,88.8,73.5,cwmystwyth,-3.802,52.358,301
2002,4,12.3,3.9,2,133.9,140.1,cwmystwyth,-3.802,52.358,301
2002,5,13.9,6.7,0,119.7,157.6,cwmystwyth,-3.802,52.358,301
2002,6,14.9,8.8,0,76.4,110.0,cwmystwyth,-3.802,52.358,301
2002,7,16.7,9.8,0,107.2,124.4,cwmystwyth,-3.802,52.358,301
2002,8,18.2,10.6,0,79.1,138.2,cwmystwyth,-3.802,52.358,301
2002,9,16.9,8.7,0,80.5,152.6,cwmystwyth,-3.802,52.358,301
2002,10,12.4,6.0,1,222.2,81.7,cwmystwyth,-3.802,52.358,301
2002,11,10.3,5.5,0,290.9,---,cwmystwyth,-3.802,52.358,301
2002,12,7.1,3.1,3,246.8,26.2,cwmystwyth,-3.802,52.358,301
2003,1,---,1.3,9,179.6,50.6,cwmystwyth,-3.802,52.358,301
2003,2,6.5,0.6,12,73.6,91.9,cwmystwyth,-3.802,52.358,301
2003,3,11.3,2.9,5,98.1,167.1,cwmystwyth,-3.802,52.358,301
2003,4,13.5,4.3,4,65.3,189.4,cwmystwyth,-3.802,52.358,301
2003,5,13.4,6.5,1,178.6,148.7,cwmystwyth,-3.802,52.358,301
2003,6,18.1,9.8,0,54.9,177.9,cwmystwyth,-3.802,52.358,301
2003,7,18.5,12.0,0,135.2,102.5,cwmystwyth,-3.802,52.358,301
2003,8,20.3,11.7,0,40.3,172.8,cwmystwyth,-3.802,52.358,301
2003,9,17.2,7.6,0,61.0,116.7,cwmystwyth,-3.802,52.358,301
2003,10,11.0,4.3,8,157.2,102.5,cwmystwyth,-3.802,52.358,301
2003,11,10.1,4.3,3,170.4,44.3,cwmystwyth,-3.802,52.358,301
2003,12,7.4,1.5,12,238.7,37.6,cwmystwyth,-3.802,52.358,301
2004,1,6.8,1.6,8,264.9,13.6,cwmystwyth,-3.802,52.358,301
2004,2,6.9,0.8,15,141.3,97.7,cwmystwyth,-3.802,52.358,301
2004,3,---,1.6,10,89.0,111.1,cwmystwyth,-3.802,52.358,301
2004,4,11.3,4.4,2,87.3,112.0,cwmystwyth,-3.802,52.358,301
2004,5,14.4,5.8,0,97.3,199.5,cwmystwyth,-3.802,52.358,301
2004,6,16.9,9.4,0,98.4,158.8,cwmystwyth,-3.802,52.358,301
2004,7,16.5,10.0,0,142.6,139.0,cwmystwyth,-3.802,52.358,301
2004,8,18.9,12.0,0,179.3,150.2,cwmystwyth,-3.802,52.358,301
2004,9,16.2,9.8,0,283.5,117.1,cwmystwyth,-3.802,52.358,301
2004,10,12.0,6.4,0,333.3,96.2,cwmystwyth,-3.802,52.358,301
2004,11,9.4,4.5,5,154.5,30.3,cwmystwyth,-3.802,52.358,301
2004,12,7.9,2.7,6,209.0,30.2,cwmystwyth,-3.802,52.358,301
2005,1,7.7,2.8,3,170.5,37.3,cwmystwyth,-3.802,52.358,301
2005,2,---,---,---,146.8,---,cwmystwyth,-3.802,52.358,301
2005,3,9.3,2.9,10,87.8,67.4,cwmystwyth,-3.802,52.358,301
2005,4,11.2,3.9,3,129.3,138.8,cwmystwyth,-3.802,52.358,301
2005,5,13.9,5.5,1,71.8,189.3,cwmystwyth,-3.802,52.358,301
2005,6,17.8,9.8,0,94.1,---,cwmystwyth,-3.802,52.358,301
2005,7,18.5,11.3,0,104.1,156.4,cwmystwyth,-3.802,52.358,301
2005,8,18.5,9.9,0,115.4,168.7,cwmystwyth,-3.802,52.358,301
2005,9,17.0,9.4,0,149.1,116.5,cwmystwyth,-3.802,52.358,301
2005,10,14.2,8.8,0,191.8,83.0,cwmystwyth,-3.802,52.358,301
2005,11,9.3,1.7,13,249.9,80.6,cwmystwyth,-3.802,52.358,301
2005,12,7.0,1.9,10,226.2,26.3,cwmystwyth,-3.802,52.358,301
2006,1,5.9,1.4,15,97.2,54.6,cwmystwyth,-3.802,52.358,301
2006,2,5.3,0.2,14,121.9,64.0,cwmystwyth,-3.802,52.358,301
2006,3,6.9,0.9,12,196.3,84.2,cwmystwyth,-3.802,52.358,301
2006,4,10.8,3.6,5,97.0,144.9,cwmystwyth,-3.802,52.358,301
2006,5,14.3,6.2,1,190.3,158.3,cwmystwyth,-3.802,52.358,301
2006,6,---,---,---,30.0,---,cwmystwyth,-3.802,52.358,301
2006,7,---,---,---,51.8,---,cwmystwyth,-3.802,52.358,301
2006,8,---,---,---,170.2,---,cwmystwyth,-3.802,52.358,301
2006,9,---,---,---,72.6,---,cwmystwyth,-3.802,52.358,301
2006,10,14.5,8.5,0,205.6,98.2,cwmystwyth,-3.802,52.358,301
2006,11,10.5,3.2,6,228.9,71.1,cwmystwyth,-3.802,52.358,301
2006,12,8.3,3.0,7,304.2,31.0,cwmystwyth,-3.802,52.358,301
2007,1,8.7,3.4,5,223.0,31.1,cwmystwyth,-3.802,52.358,301
2007,2,7.9,2.1,8,165.2,75.1,cwmystwyth,-3.802,52.358,301
2007,3,9.5,2.2,6,117.2,131.4,cwmystwyth,-3.802,52.358,301
2007,4,15.8,4.4,3,18.8,232.5,cwmystwyth,-3.802,52.358,301
2007,5,14.5,6.0,2,192.5,176.4,cwmystwyth,-3.802,52.358,301
2007,6,18.0,10.0,0,159.3,112.3,cwmystwyth,-3.802,52.358,301
2007,7,16.3,9.6,0,260.8,145.3,cwmystwyth,-3.802,52.358,301
2007,8,17.5,8.7,0,89.1,161.0,cwmystwyth,-3.802,52.358,301
2007,9,15.7,8.5,0,148.3,113.4,cwmystwyth,-3.802,52.358,301
2007,10,13.5,6.6,1,77.8,102.8,cwmystwyth,-3.802,52.358,301
2007,11,9.7,3.8,7,118.5,37.0,cwmystwyth,-3.802,52.358,301
2007,12,7.3,1.6,14,224.3,45.0,cwmystwyth,-3.802,52.358,301
2008,1,8.1,2.8,4,348.9,27.0,cwmystwyth,-3.802,52.358,301
2008,2,9.6,0.9,13,84.2,114.9,cwmystwyth,-3.802,52.358,301
2008,3,7.8,1.2,8,209.3,95.4,cwmystwyth,-3.802,52.358,301
2008,4,10.0,2.6,9,127.2,139.4,cwmystwyth,-3.802,52.358,301
2008,5,17.2,7.4,0,66.0,201.5,cwmystwyth,-3.802,52.358,301
2008,6,15.5,7.4,0,113.9,183.6,cwmystwyth,-3.802,52.358,301
2008,7,17.5,10.6,0,186.1,124.4,cwmystwyth,-3.802,52.358,301
2008,8,16.7,11.5,0,231.0,66.1,cwmystwyth,-3.802,52.358,301
2008,9,15.5,7.8,0,162.2,96.3,cwmystwyth,-3.802,52.358,301
2008,10,11.5,5.6,1,317.6,79.1,cwmystwyth,-3.802,52.358,301
2008,11,8.7,3.8,5,237.3,38.9,cwmystwyth,-3.802,52.358,301
2008,12,5.9,-0.3,19,140.1,57.2*,cwmystwyth,-3.802,52.358,301
2009,1,5.8,-0.7,15,167.1,42.0,cwmystwyth,-3.802,52.358,301
2009,2,5.5,0.8,11,35.1,26.2,cwmystwyth,-3.802,52.358,301
2009,3,8.7,2.0,6,110.8,93.0,cwmystwyth,-3.802,52.358,301
2009,4,12.5,3.5,6,78.6,135.7,cwmystwyth,-3.802,52.358,301
2009,5,14.1,6.1,0,126.1,152.2,cwmystwyth,-3.802,52.358,301
2009,6,18.2,9.0,0,99.9,182.4,cwmystwyth,-3.802,52.358,301
2009,7,17.7,11.0,0,219.9,128.7,cwmystwyth,-3.802,52.358,301
2009,8,17.8,11.1,0,140.7,140.1*,cwmystwyth,-3.802,52.358,301
2009,9,15.7,8.8,0,86.3,57.2,cwmystwyth,-3.802,52.358,301
2009,10,13.9,6.9,3,126.6,78.9*,cwmystwyth,-3.802,52.358,301
2009,11,9.4,4.9,0,425.4,34.0,cwmystwyth,-3.802,52.358,301
2009,12,5.2,-0.2,13,167.7,36.7,cwmystwyth,-3.802,52.358,301
2010,1,3.4,-2.3,22,127.9,32.9,cwmystwyth,-3.802,52.358,301
2010,2,4.8*,-1.6*,19*,70.4*,72.2*,cwmystwyth,-3.802,52.358,301
2010,3,8.7,0.8,16,102.0,119.3,cwmystwyth,-3.802,52.358,301
2010,4,13.0,3.8,4,56.8,194.3,cwmystwyth,-3.802,52.358,301
2010,5,14.2,4.7,4,71.5,207.3,cwmystwyth,-3.802,52.358,301
2010,6,18.8,8.0,0,80.5,220.0,cwmystwyth,-3.802,52.358,301
2010,7,17.3,11.9,0,209.3,80.3,cwmystwyth,-3.802,52.358,301
2010,8,16.6,9.3,0,88.8,130.5,cwmystwyth,-3.802,52.358,301
2010,9,16.3,8.7,1,181.2,135.5*,cwmystwyth,-3.802,52.358,301
2010,10,12.5*,5.2*,5*,108.0,117.2*,cwmystwyth,-3.802,52.358,301
2010,11,7.1*,0.5*,11*,154.9*,73.3*,cwmystwyth,-3.802,52.358,301
2010,12,3.1,-3.7,23,82.6,52.4*,cwmystwyth,-3.802,52.358,301
2011,1,5.8,-0.3,16,191.4,44.7,cwmystwyth,-3.802,52.358,301
2011,2,8.3,3.1,5,165.8,43.5,cwmystwyth,-3.802,52.358,301
2011,3,10.3,1.4,12,35.5,145.0,cwmystwyth,-3.802,52.358,301
