yyyy,mm,tmax,tmin,af,rain,sun,station_name,longitude,latitude,amsl
1981,6,16.5,8.8,0,25.6,175.0,durham,-1.585,54.768,102
1981,7,19.2,10.6,0,36.4,148.0,durham,-1.585,54.768,102
1981,8,20.3,10.8,0,33.5,165.0,durham,-1.585,54.768,102
1981,9,18.3,9.5,0,117.2,154.5,durham,-1.585,54.768,102
1981,10,10.9,3.3,5,95.0,146.1,durham,-1.585,54.768,102
1981,11,10.5,3.7,3,56.6,69.2,durham,-1.585,54.768,102
1981,12,2.9,-3.3,21,58.1,57.5,durham,-1.585,54.768,102
1982,1,4.8,-2.1,14,64.6,58.6,durham,-1.585,54.768,102
1982,2,7.4,1.5,7,11.4,63.0,durham,-1.585,54.768,102
1982,3,9.3,1.8,6,29.6,154.3,durham,-1.585,54.768,102
1982,4,13.1,3.6,3,11.8,168.1,durham,-1.585,54.768,102
1982,5,15.5,5.5,3,26.5,223.0,durham,-1.585,54.768,102
1982,6,17.0,9.8,0,113.7,107.4,durham,-1.585,54.768,102
1982,7,19.2,11.2,0,25.5,153.8,durham,-1.585,54.768,102
1982,8,19.3,11.2,0,59.5,162.2,durham,-1.585,54.768,102
1982,9,18.0,8.7,0,34.3,162.3,durham,-1.585,54.768,102
1982,10,12.2,6.4,1,89.8,51.6,durham,-1.585,54.768,102
1982,11,9.3,4.4,2,68.8,61.7,durham,-1.585,54.768,102
1982,12,6.3,0.2,15,49.6,52.3,durham,-1.585,54.768,102
1983,1,8.5,2.9,5,30.3,82.6,durham,-1.585,54.768,102
1983,2,4.2,-1.2,17,52.3,75.6,durham,-1.585,54.768,102
1983,3,9.0,2.9,2,58.6,103.2,durham,-1.585,54.768,102
1983,4,9.3,2.0,8,102.6,119.0,durham,-1.585,54.768,102
1983,5,12.1,5.5,0,102.4,104.4,durham,-1.585,54.768,102
1983,6,17.0,8.7,0,38.4,165.5,durham,-1.585,54.768,102
1983,7,22.9,12.6,0,20.2,195.6,durham,-1.585,54.768,102
1983,8,21.1,11.4,0,41.9,189.2,durham,-1.585,54.768,102
1983,9,16.1,9.1,0,61.4,117.1,durham,-1.585,54.768,102
1983,10,13.2,6.2,3,36.2,124.1,durham,-1.585,54.768,102
1983,11,9.2,4.2,6,33.0,53.3,durham,-1.585,54.768,102
1983,12,8.1,2.2,7,98.1,48.5,durham,-1.585,54.768,102
1984,1,4.8,-0.5,20,83.7,58.8,durham,-1.585,54.768,102
1984,2,5.6,0.4,12,27.7,53.9,durham,-1.585,54.768,102
1984,3,6.9,1.9,4,52.2,51.3,durham,-1.585,54.768,102
1984,4,12.4,2.5,7,12.9,207.4,durham,-1.585,54.768,102
1984,5,13.9,4.4,3,30.7,184.9,durham,-1.585,54.768,102
1984,6,17.7,9.2,0,36.8,159.5,durham,-1.585,54.768,102
1984,7,21.2,10.4,0,21.4,202.8,durham,-1.585,54.768,102
1984,8,20.9,10.8,0,55.7,165.1,durham,-1.585,54.768,102
1984,9,16.0,9.3,0,96.3,98.8,durham,-1.585,54.768,102
1984,10,14.1,6.8,0,39.8,128.4,durham,-1.585,54.768,102
1984,11,9.5,5.2,0,134.3,57.1,durham,-1.585,54.768,102
1984,12,7.1,1.6,8,23.9,41.8,durham,-1.585,54.768,102
1985,1,3.3,-1.5,22,82.0,37.0,durham,-1.585,54.768,102
1985,2,5.5,-1.4,19,5.7,78.0,durham,-1.585,54.768,102
1985,3,7.7,0.6,12,62.1,128.6,durham,-1.585,54.768,102
1985,4,11.0,4.0,4,74.8,114.3,durham,-1.585,54.768,102
1985,5,13.5,5.9,0,63.9,125.5,durham,-1.585,54.768,102
1985,6,15.9,6.9,0,34.6,153.7,durham,-1.585,54.768,102
1985,7,19.0,10.7,0,59.6,134.7,durham,-1.585,54.768,102
1985,8,17.6,10.2,0,81.5,152.1,durham,-1.585,54.768,102
1985,9,17.5,9.5,0,51.9,115.9,durham,-1.585,54.768,102
1985,10,14.1,7.5,1,21.2,109.7,durham,-1.585,54.768,102
1985,11,6.4,0.2,12,68.1,87.8,durham,-1.585,54.768,102
1985,12,7.5,2.3,12,40.5,41.9,durham,-1.585,54.768,102
1986,1,5.0,-0.3,14,63.1,63.8,durham,-1.585,54.768,102
1986,2,1.8,-3.0,23,37.6,56.8,durham,-1.585,54.768,102
1986,3,7.8,0.8,11,38.8,135.7,durham,-1.585,54.768,102
1986,4,8.4,1.7,5,109.5,110.2,durham,-1.585,54.768,102
1986,5,14.4,6.7,0,65.5,203.1,durham,-1.585,54.768,102
1986,6,18.1,8.9,0,32.1,179.5,durham,-1.585,54.768,102
1986,7,19.2,10.8,0,24.2,133.4,durham,-1.585,54.768,102
1986,8,15.9,8.7,0,169.1,112.1,durham,-1.585,54.768,102
1986,9,16.2,6.4,0,28.0,192.7,durham,-1.585,54.768,102
1986,10,13.7,6.3,0,31.0,138.5,durham,-1.585,54.768,102
1986,11,10.5,4.3,1,36.2,89.6,durham,-1.585,54.768,102
1986,12,7.8,2.4,2,74.2,52.6,durham,-1.585,54.768,102
1987,1,2.9,-1.5,18,39.1,52.1,durham,-1.585,54.768,102
1987,2,6.5,0.2,12,34.7,69.7,durham,-1.585,54.768,102
1987,3,7.2,0.5,14,81.2,99.6,durham,-1.585,54.768,102
1987,4,13.5,5.0,0,59.4,155.2,durham,-1.585,54.768,102
1987,5,13.3,4.9,0,42.7,163.7,durham,-1.585,54.768,102
1987,6,15.1,7.7,0,92.4,89.4,durham,-1.585,54.768,102
1987,7,19.0,11.1,0,84.9,143.4,durham,-1.585,54.768,102
1987,8,18.3,11.1,0,53.7,117.2,durham,-1.585,54.768,102
1987,9,16.7,8.6,0,46.2,168.5,durham,-1.585,54.768,102
1987,10,11.8,5.1,3,99.6,86.9,durham,-1.585,54.768,102
1987,11,8.9,3.4,3,61.3,54.3,durham,-1.585,54.768,102
1987,12,8.2,3.0,7,34.7,25.4,durham,-1.585,54.768,102
1988,1,7.0,1.3,7,79.8,54.5,durham,-1.585,54.768,102
1988,2,7.5,1.4,7,34.4,112.8,durham,-1.585,54.768,102
1988,3,9.1,1.7,9,54.5,114.3,durham,-1.585,54.768,102
1988,4,11.6,3.8,5,26.0,126.2,durham,-1.585,54.768,102
1988,5,14.8,5.9,0,58.0,174.3,durham,-1.585,54.768,102
1988,6,18.4,9.4,0,16.2,189.5,durham,-1.585,54.768,102
1988,7,17.9,10.4,0,115.1,163.3,durham,-1.585,54.768,102
1988,8,19.3,10.2,0,46.0,199.5,durham,-1.585,54.768,102
1988,9,16.6,8.5,0,44.3,162.6,durham,-1.585,54.768,102
1988,10,13.0,6.7,3,75.8,98.8,durham,-1.585,54.768,102
1988,11,9.0,2.0,6,64.7,87.8,durham,-1.585,54.768,102
1988,12,10.1,4.4,0,27.9,62.7,durham,-1.585,54.768,102
1989,1,9.5,3.1,2,7.2,66.8,durham,-1.585,54.768,102
1989,2,8.6,2.1,9,47.6,90.0,durham,-1.585,54.768,102
1989,3,10.8,2.2,7,20.7,131.3,durham,-1.585,54.768,102
1989,4,9.7,2.3,5,50.3,136.9,durham,-1.585,54.768,102
1989,5,16.5,6.3,0,7.7,246.0,durham,-1.585,54.768,102
1989,6,19.0,8.0,0,52.1,224.0,durham,-1.585,54.768,102
1989,7,22.5,11.2,0,10.1,237.2,durham,-1.585,54.768,102
1989,8,20.2,10.7,0,61.5,202.7,durham,-1.585,54.768,102
1989,9,18.0,8.7,0,11.7,126.7,durham,-1.585,54.768,102
1989,10,14.7,6.9,0,48.5,94.2,durham,-1.585,54.768,102
1989,11,9.2,2.9,7,34.8,74.2,durham,-1.585,54.768,102
1989,12,6.6,0.5,11,63.7,25.5,durham,-1.585,54.768,102
1990,1,8.7,2.1,6,72.6,63.7,durham,-1.585,54.768,102
1990,2,9.6,3.1,5,60.4,81.4,durham,-1.585,54.768,102
1990,3,12.1,4.2,4,14.1,141.0,durham,-1.585,54.768,102
1990,4,12.7,2.3,6,10.1,212.7,durham,-1.585,54.768,102
1990,5,16.6,5.8,0,42.1,195.9,durham,-1.585,54.768,102
1990,6,17.3,8.1,0,46.3,113.6,durham,-1.585,54.768,102
1990,7,20.6,9.7,0,30.9,223.3,durham,-1.585,54.768,102
1990,8,22.3,11.8,0,52.8,214.2,durham,-1.585,54.768,102
1990,9,16.5,7.7,0,43.2,124.8,durham,-1.585,54.768,102
1990,10,13.8,7.8,0,78.7,78.0,durham,-1.585,54.768,102
1990,11,9.2,3.5,4,53.1,54.3,durham,-1.585,54.768,102
1990,12,7.2,1.6,4,93.3,46.0,durham,-1.585,54.768,102
1991,1,5.5,-0.9,20,47.1,84.9,durham,-1.585,54.768,102
1991,2,4.9,-0.8,20,80.0,52.3,durham,-1.585,54.768,102
1991,3,10.8,3.6,2,60.8,68.2,durham,-1.585,54.768,102
1991,4,11.1,3.1,4,27.7,156.4,durham,-1.585,54.768,102
1991,5,14.4,6.2,0,19.3,124.3,durham,-1.585,54.768,102
1991,6,15.7,6.8,1,53.9,152.2,durham,-1.585,54.768,102
1991,7,21.0,11.4,0,43.9,181.6,durham,-1.585,54.768,102
1991,8,21.3,11.1,0,21.2,191.9,durham,-1.585,54.768,102
1991,9,18.1,7.5,1,24.3,155.8,durham,-1.585,54.768,102
1991,10,12.6,5.8,1,50.0,78.3,durham,-1.585,54.768,102
1991,11,9.1,1.6,8,60.0,62.2,durham,-1.585,54.768,102
1991,12,7.8,-0.1,14,44.6,68.9,durham,-1.585,54.768,102
1992,1,7.1,0.0,15,22.7,65.4,durham,-1.585,54.768,102
1992,2,9.1,1.7,8,34.0,102.0,durham,-1.585,54.768,102
1992,3,10.4,3.0,3,62.7,98.1,durham,-1.585,54.768,102
1992,4,11.9,4.1,2,95.0,124.0,durham,-1.585,54.768,102
1992,5,16.6,6.6,1,19.0,220.2,durham,-1.585,54.768,102
1992,6,19.7,9.5,0,20.2,194.0,durham,-1.585,54.768,102
1992,7,19.6,10.7,0,54.1,168.7,durham,-1.585,54.768,102
1992,8,18.8,9.8,0,68.8,184.1,durham,-1.585,54.768,102
1992,9,15.7,8.5,0,97.7,101.6,durham,-1.585,54.768,102
1992,10,10.5,3.2,7,61.0,79.4,durham,-1.585,54.768,102
1992,11,9.8,2.4,6,60.9,78.3,durham,-1.585,54.768,102
1992,12,5.9,0.0,16,44.7,27.2,durham,-1.585,54.768,102
1993,1,8.3,1.1,10,40.1,52.3,durham,-1.585,54.768,102
1993,2,8.2,2.1,7,15.6,54.3,durham,-1.585,54.768,102
1993,3,10.1,1.8,8,10.1,126.6,durham,-1.585,54.768,102
1993,4,11.8,4.4,2,94.9,110.8,durham,-1.585,54.768,102
1993,5,14.3,5.8,0,92.7,133.0,durham,-1.585,54.768,102
1993,6,18.1,8.9,0,31.4,162.4,durham,-1.585,54.768,102
1993,7,18.6,10.2,0,42.0,162.9,durham,-1.585,54.768,102
1993,8,18.6,9.1,0,89.4,162.1,durham,-1.585,54.768,102
1993,9,15.2,7.7,0,117.6,86.2,durham,-1.585,54.768,102
1993,10,11.0,4.2,5,73.6,88.2,durham,-1.585,54.768,102
1993,11,5.9,0.7,12,64.6,34.5,durham,-1.585,54.768,102
1993,12,6.3,1.0,15,77.7,67.3,durham,-1.585,54.768,102
1994,1,6.5,1.0,12,70.8,72.6,durham,-1.585,54.768,102
1994,2,4.7,-1.3,15,53.4,56.1,durham,-1.585,54.768,102
1994,3,10.0,3.0,3,31.7,142.6,durham,-1.585,54.768,102
1994,4,11.0,3.4,4,37.8,169.4,durham,-1.585,54.768,102
1994,5,12.9,5.0,1,45.9,157.8,durham,-1.585,54.768,102
1994,6,17.7,9.0,0,22.2,205.9,durham,-1.585,54.768,102
1994,7,21.3,10.6,0,44.2,183.4,durham,-1.585,54.768,102
1994,8,18.4,10.0,0,49.1,141.2,durham,-1.585,54.768,102
1994,9,15.3,7.6,0,69.2,116.6,durham,-1.585,54.768,102
1994,10,12.6,5.0,1,58.7,98.9,durham,-1.585,54.768,102
1994,11,11.5,5.2,2,61.9,58.8,durham,-1.585,54.768,102
1994,12,8.1,2.4,7,66.7,60.5,durham,-1.585,54.768,102
1995,1,5.9,0.3,14,75.2,59.4,durham,-1.585,54.768,102
1995,2,8.3,2.6,4,62.1,93.7,durham,-1.585,54.768,102
1995,3,8.1,0.9,14,39.5,160.8,durham,-1.585,54.768,102
1995,4,12.3,3.6,8,27.5,173.4,durham,-1.585,54.768,102
1995,5,15.3,5.8,2,31.2,186.8,durham,-1.585,54.768,102
1995,6,17.3,8.3,0,16.2,174.2,durham,-1.585,54.768,102
1995,7,21.6,11.7,0,24.5,209.9,durham,-1.585,54.768,102
1995,8,23.1,11.3,0,14.2,249.8,durham,-1.585,54.768,102
1995,9,16.7,8.7,0,86.2,122.5,durham,-1.585,54.768,102
1995,10,15.6,8.0,2,25.2,122.9,durham,-1.585,54.768,102
1995,11,10.0,4.0,5,116.1,48.4,durham,-1.585,54.768,102
1995,12,4.5,-0.9,15,87.6,30.1,durham,-1.585,54.768,102
1996,1,5.1,1.9,5,29.9,7.6,durham,-1.585,54.768,102
1996,2,5.7,-0.7,19,66.7,90.4,durham,-1.585,54.768,102
1996,3,5.4,1.2,9,25.9,29.3,durham,-1.585,54.768,102
1996,4,11.5,3.7,8,33.8,110.4,durham,-1.585,54.768,102
1996,5,12.6,3.9,3,36.0,190.3,durham,-1.585,54.768,102
1996,6,18.2,7.9,0,8.6,217.0,durham,-1.585,54.768,102
1996,7,20.1,10.2,0,46.8,182.0,durham,-1.585,54.768,102
1996,8,20.7,10.6,0,71.8,179.6,durham,-1.585,54.768,102
1996,9,16.4,8.8,0,24.6,103.7,durham,-1.585,54.768,102
1996,10,14.3,6.9,0,36.3,107.4,durham,-1.585,54.768,102
1996,11,7.9,1.8,13,77.3,87.6,durham,-1.585,54.768,102
1996,12,5.1,0.4,13,62.5,39.5,durham,-1.585,54.768,102
1997,1,5.3,-0.3,19,13.8,44.7,durham,-1.585,54.768,102
1997,2,9.0,2.2,3,71.6,96.8,durham,-1.585,54.768,102
1997,3,11.8,3.9,4,12.4,146.7,durham,-1.585,54.768,102
1997,4,12.7,4.1,4,5.8,135.5,durham,-1.585,54.768,102
1997,5,14.6,4.9,4,54.5,195.9,durham,-1.585,54.768,102
1997,6,16.0,9.0,0,174.4,103.4,durham,-1.585,54.768,102
1997,7,20.8,11.1,0,67.0,209.4,durham,-1.585,54.768,102
1997,8,22.0,12.3,0,48.1,186.2,durham,-1.585,54.768,102
1997,9,17.2,8.0,0,11.3,171.2,durham,-1.585,54.768,102
1997,10,13.1,5.4,3,31.7,120.2,durham,-1.585,54.768,102
1997,11,10.2,5.0,2,68.2,33.0,durham,-1.585,54.768,102
1997,12,7.9,2.7,4,82.8,26.6,durham,-1.585,54.768,102
1998,1,6.8,1.4,6,92.0,44.2,durham,-1.585,54.768,102
1998,2,10.9,4.3,5,6.1,83.2,durham,-1.585,54.768,102
1998,3,11.0,3.1,7,59.3,90.3,durham,-1.585,54.768,102
1998,4,10.6,3.4,5,151.0,118.0,durham,-1.585,54.768,102
1998,5,16.3,7.3,0,71.8,175.9,durham,-1.585,54.768,102
1998,6,16.8,9.1,0,97.8,127.0,durham,-1.585,54.768,102
1998,7,18.5,10.5,0,52.6,136.5,durham,-1.585,54.768,102
1998,8,18.7,11.0,0,44.9,158.6,durham,-1.585,54.768,102
1998,9,16.7,10.3,0,53.4,88.9,durham,-1.585,54.768,102
1998,10,12.8,5.9,1,96.9,119.8,durham,-1.585,54.768,102
1998,11,8.3,1.7,6,64.9,76.1,durham,-1.585,54.768,102
1998,12,7.8,1.5,8,27.3,40.7,durham,-1.585,54.768,102
1999,1,7.7,1.6,6,57.5,68.5,durham,-1.585,54.768,102
1999,2,8.2,1.4,10,15.6,108.5,durham,-1.585,54.768,102
1999,3,9.9,3.1,2,92.7,105.0,durham,-1.585,54.768,102
1999,4,12.6,4.0,6,42.5,147.6,durham,-1.585,54.768,102
1999,5,15.8,7.6,0,50.2,149.5,durham,-1.585,54.768,102
1999,6,16.7,8.3,0,67.2,144.3,durham,-1.585,54.768,102
1999,7,20.8,11.5,0,12.1,201.2,durham,-1.585,54.768,102
1999,8,19.0,10.8,0,81.3,146.2,durham,-1.585,54.768,102
1999,9,19.6,10.2,0,52.0,173.0,durham,-1.585,54.768,102
1999,10,13.6*,6.1*,1*,42.6*,---,durham,-1.585,54.768,102
1999,11,10.3*,4.3*,3*,46.8*,---,durham,-1.585,54.768,102
1999,12,6.3,0.7,13,64.1*,---,durham,-1.585,54.768,102
2000,1,7.9,1.9,6,35.1*,---,durham,-1.585,54.768,102
2000,2,8.7,2.4,6,29.5*,---,durham,-1.585,54.768,102
2000,3,10.8,3.6,4,21.0,---,durham,-1.585,54.768,102
2000,4,11.0,3.4,5,149.8,---,durham,-1.585,54.768,102
2000,5,15.2,6.5,0,46.0,---,durham,-1.585,54.768,102
2000,6,17.2,9.4,0,89.4,---,durham,-1.585,54.768,102
2000,7,17.8,10.4,0,49.4,---,durham,-1.585,54.768,102
2000,8,20.2,10.9,0,43.8,---,durham,-1.585,54.768,102
2000,9,17.3,9.7,0,84.2,---,durham,-1.585,54.768,102
2000,10,13.0,6.0,1,119.2,---,durham,-1.585,54.768,102
2000,11,8.8,3.4,0,148.4,---,durham,-1.585,54.768,102
2000,12,6.8,2.3,11,72.4,---,durham,-1.585,54.768,102
2001,1,5.7,0.1,15,46.2,---,durham,-1.585,54.768,102
2001,2,7.4,-0.4,16,103.6,---,durham,-1.585,54.768,102
2001,3,7.5,0.1,11,43.4,---,durham,-1.585,54.768,102
2001,4,10.5,3.0,3,59.8,---,durham,-1.585,54.768,102
2001,5,16.7,6.4,0,15.0,---,durham,-1.585,54.768,102
2001,6,16.8,8.9,0,38.2,---,durham,-1.585,54.768,102
2001,7,20.1,12.0,0,13.2,---,durham,-1.585,54.768,102
2001,8,20.3,11.7,0,76.3*,---,durham,-1.585,54.768,102
2001,9,16.0,9.7,0,74.7*,---,durham,-1.585,54.768,102
2001,10,15.7,9.9,0,77.1*,---,durham,-1.585,54.768,102
2001,11,11.0,4.2,3,35.8,---,durham,-1.585,54.768,102
2001,12,6.0,0.3,17,54.4,---,durham,-1.585,54.768,102
2002,1,7.5,1.5,12,37.0,---,durham,-1.585,54.768,102
2002,2,9.3,2.8,4,83.6,---,durham,-1.585,54.768,102
2002,3,11.1,2.8,4,37.4,---,durham,-1.585,54.768,102
2002,4,13.3,4.1,4,19.4,---,durham,-1.585,54.768,102
2002,5,15.1,7.6,0,53.0,---,durham,-1.585,54.768,102
2002,6,17.5,9.9,0,47.0,---,durham,-1.585,54.768,102
2002,7,19.3,10.6,0,79.6,---,durham,-1.585,54.768,102
2002,8,20.5,12.7,0,91.2,---,durham,-1.585,54.768,102
2002,9,17.4,9.5,0,25.2,---,durham,-1.585,54.768,102
2002,10,12.4,5.4,3,86.0,---,durham,-1.585,54.768,102
2002,11,9.6,4.6,1,83.8,---,durham,-1.585,54.768,102
2002,12,6.4,3.5,4,92.2,---,durham,-1.585,54.768,102
2003,1,7.0,2.2,9,62.0,---,durham,-1.585,54.768,102
2003,2,6.8,-0.7,17,18.0,---,durham,-1.585,54.768,102
2003,3,12.1,2.0,8,17.6,---,durham,-1.585,54.768,102
2003,4,14.0,4.3,5,24.0,---,durham,-1.585,54.768,102
2003,5,15.8,7.7,0,44.4,---,durham,-1.585,54.768,102
2003,6,19.6,10.9,0,61.0,---,durham,-1.585,54.768,102
2003,7,20.4,12.8,0,50.4,---,durham,-1.585,54.768,102
2003,8,21.0,12.2,0,15.9,---,durham,-1.585,54.768,102
2003,9,18.3,8.9,0,41.1,---,durham,-1.585,54.768,102
2003,10,12.8,5.0,2,41.5*,---,durham,-1.585,54.768,102
2003,11,10.5,4.4,4,45.7*,---,durham,-1.585,54.768,102
2003,12,7.7,0.9,14,65.0,---,durham,-1.585,54.768,102
2004,1,7.6,2.4,7,97.0,---,durham,-1.585,54.768,102
2004,2,8.8,3.0,8,29.0,---,durham,-1.585,54.768,102
2004,3,10.4,2.9,4,24.5,---,durham,-1.585,54.768,102
2004,4,13.1,5.9,1,54.4,---,durham,-1.585,54.768,102
2004,5,16.5*,6.2*,0*,21.8,---,durham,-1.585,54.768,102
2004,6,18.7,10.1,0,67.6,---,durham,-1.585,54.768,102
2004,7,19.1,10.9,0,62.8,---,durham,-1.585,54.768,102
2004,8,20.0,12.5,0,155.8,---,durham,-1.585,54.768,102
2004,9,17.6,9.7,0,19.8,---,durham,-1.585,54.768,102
2004,10,12.6,6.6,0,120.2,---,durham,-1.585,54.768,102
2004,11,10.0,4.3,6,18.2,---,durham,-1.585,54.768,102
2004,12,8.3,1.7,10,19.8,---,durham,-1.585,54.768,102
2005,1,8.4,2.7,6,35.6,---,durham,-1.585,54.768,102
2005,2,6.9,1.3,9,41.5,---,durham,-1.585,54.768,102
2005,3,9.7,3.7,6,44.8,---,durham,-1.585,54.768,102
2005,4,11.7,4.1,1,82.0,---,durham,-1.585,54.768,102
2005,5,14.9,6.2,1,20.4,---,durham,-1.585,54.768,102
2005,6,18.6,10.0,0,36.2,---,durham,-1.585,54.768,102
2005,7,19.7,11.7,0,72.6,---,durham,-1.585,54.768,102
2005,8,20.2*,10.5*,0*,38.0,---,durham,-1.585,54.768,102
2005,9,18.7*,9.7*,0*,63.8,---,durham,-1.585,54.768,102
2005,10,14.6,8.9,0,74.6,---,durham,-1.585,54.768,102
2005,11,9.4,2.4,11,71.6,---,durham,-1.585,54.768,102
2005,12,7.3,1.2,10,37.8,---,durham,-1.585,54.768,102
2006,1,6.3,1.3,9,20.6,---,durham,-1.585,54.768,102
2006,2,7.0,1.1,9,44.2,---,durham,-1.585,54.768,102
2006,3,6.7,0.8,14,79.2,---,durham,-1.585,54.768,102
2006,4,12.0,3.9,3,24.0,---,durham,-1.585,54.768,102
2006,5,15.1,6.3,1,84.4,---,durham,-1.585,54.768,102
2006,6,19.7,9.9,0,13.0,---,durham,-1.585,54.768,102
2006,7,24.2,12.4,0,10.0,---,durham,-1.585,54.768,102
2006,8,19.2,11.5,0,57.4,---,durham,-1.585,54.768,102
2006,9,20.0,11.8,0,35.0,---,durham,-1.585,54.768,102
2006,10,15.5,8.6,0,53.2,---,durham,-1.585,54.768,102
2006,11,11.0,4.5,1,125.5,---,durham,-1.585,54.768,102
2006,12,7.6,2.2,9,77.4,---,durham,-1.585,54.768,102
2007,1,9.5,3.1,5,56.2,---,durham,-1.585,54.768,102
2007,2,8.5,2.1,8,70.0,---,durham,-1.585,54.768,102
2007,3,10.2,3.3,4,20.8,---,durham,-1.585,54.768,102
2007,4,15.4,6.0,0,11.4,---,durham,-1.585,54.768,102
2007,5,14.8,6.9,0,50.0,---,durham,-1.585,54.768,102
2007,6,17.4,9.9,0,118.8,---,durham,-1.585,54.768,102
2007,7,19.0,10.9,0,100.2,---,durham,-1.585,54.768,102
2007,8,19.2,10.6,0,30.6,---,durham,-1.585,54.768,102
2007,9,17.4,8.8,0,39.4,---,durham,-1.585,54.768,102
2007,10,14.2,6.1,3,13.0,---,durham,-1.585,54.768,102
2007,11,10.4,3.9,3,61.2,---,durham,-1.585,54.768,102
2007,12,6.5,1.1,14,52.6,---,durham,-1.585,54.768,102
2008,1,7.9,2.8,7,113.2,---,durham,-1.585,54.768,102
2008,2,8.9,0.7,11,13.4,---,durham,-1.585,54.768,102
2008,3,9.1,1.9,7,38.4,---,durham,-1.585,54.768,102
2008,4,11.2,3.3,4,84.0,---,durham,-1.585,54.768,102
2008,5,15.7,7.1,1,21.2,---,durham,-1.585,54.768,102
2008,6,17.8,9.1,0,77.0,---,durham,-1.585,54.768,102
2008,7,20.1,11.4,0,134.0,---,durham,-1.585,54.768,102
2008,8,19.1,12.2,0,95.4,---,durham,-1.585,54.768,102
2008,9,16.6,9.6,0,97.7,---,durham,-1.585,54.768,102
2008,10,12.8,5.2,2,45.2,---,durham,-1.585,54.768,102
2008,11,9.0,3.7,6,40.8,---,durham,-1.585,54.768,102
2008,12,6.4,0.6,12,57.0,---,durham,-1.585,54.768,102
2009,1,6.0,0.4,11,39.4,---,durham,-1.585,54.768,102
2009,2,7.6,2.0,12,35.6,---,durham,-1.585,54.768,102
2009,3,11.0,3.0,4,21.2,---,durham,-1.585,54.768,102
2009,4,13.7,4.3,1,36.8,---,durham,-1.585,54.768,102
2009,5,16.0,6.8,0,38.2,---,durham,-1.585,54.768,102
2009,6,17.9,8.9,0,77.8,---,durham,-1.585,54.768,102
2009,7,19.7,11.4,0,168.8,---,durham,-1.585,54.768,102
2009,8,20.1,12.1,0,37.2,---,durham,-1.585,54.768,102
2009,9,17.9,9.5,0,14.4,---,durham,-1.585,54.768,102
2009,10,14.0,7.1,0,46.2,---,durham,-1.585,54.768,102
2009,11,10.4,4.7,0,146.6,---,durham,-1.585,54.768,102
2009,12,5.1,-0.5,16,80.8,---,durham,-1.585,54.768,102
2010,1,3.5,-1.1,16,59.8,---,durham,-1.585,54.768,102
2010,2,4.6,-1.0,20,67.6,---,durham,-1.585,54.768,102
2010,3,9.7,2.0,10,68.2,---,durham,-1.585,54.768,102
2010,4,13.5,4.1,2,12.4,---,durham,-1.585,54.768,102
2010,5,15.0,5.2,3,24.0,---,durham,-1.585,54.768,102
2010,6,19.4,9.5,0,56.0,---,durham,-1.585,54.768,102
2010,7,20.3,12.1,0,62.0,---,durham,-1.585,54.768,102
2010,8,19.1,10.1,0,44.8,---,durham,-1.585,54.768,102
2010,9,17.9,9.8,0,75.8,---,durham,-1.585,54.768,102
2010,10,13.0,6.4,1,62.2,---,durham,-1.585,54.768,102
2010,11,7.6,2.0,9,157.3,---,durham,-1.585,54.768,102
2010,12,2.7,-3.4,21,40.7,---,durham,-1.585,54.768,102
2011,1,6.3,0.5,13,36.0,---,durham,-1.585,54.768,102
2011,2,8.4,2.8,2,58.2,---,durham,-1.585,54.768,102
2011,3,10.5,2.1,8,24.8,---,durham,-1.585,54.768,102
2011,4,16.5,5.9,1,7.2,---,durham,-1.585,54.768,102
2011,5,16.0,7.4,1,40.0,---,durham,-1.585,54.768,102
2011,6,18.6,8.8,0,48.4,---,durham,-1.585,54.768,102
2011,7,19.5,9.7,0,65.6,---,durham,-1.585,54.768,102
2011,8,18.6,10.6,0,125.0,---,durham,-1.585,54.768,102
2011,9,18.1,10.2,0,28.4,---,durham,-1.585,54.768,102
2011,10,14.6,8.2,0,53.8,---,durham,-1.585,54.768,102
2011,11,11.4,6.0,2,27.2,---,durham,-1.585,54.768,102
2011,12,7.5,2.3,6,51.6,---,durham,-1.585,54.768,102
2012,1,7.7,1.5,8,30.4,---,durham,-1.585,54.768,102
2012,2,8.1,1.8,11,10.2,---,durham,-1.585,54.768,102
2012,3,13.7,3.6,3,15.0,---,durham,-1.585,54.768,102
2012,4,10.8,2.9,4,134.4,---,durham,-1.585,54.768,102
2012,5,15.2,5.9,1,66.2,---,durham,-1.585,54.768,102
2012,6,16.1,8.7,0,136.6,---,durham,-1.585,54.768,102
2012,7,18.3,10.9,0,98.0,---,durham,-1.585,54.768,102
2012,8,19.9,11.3,0,103.4,---,durham,-1.585,54.768,102
2012,9,16.8,8.7,0,116.2,---,durham,-1.585,54.768,102
2012,10,12.4,4.4,2,83.6,---,durham,-1.585,54.768,102
2012,11,9.2,2.9,6,124.8,---,durham,-1.585,54.768,102
2012,12,6.6,1.1,10,99.2,---,durham,-1.585,54.768,102
2013,1,5.5,0.8,13,80.9,---,durham,-1.585,54.768,102
2013,2,6.0,0.2,13,27.2,---,durham,-1.585,54.768,102
2013,3,4.9,-0.2,15,59.4,---,durham,-1.585,54.768,102
2013,4,10.9,3.3,3,22.8,---,durham,-1.585,54.768,102
2013,5,15.0,5.8,0,100.8,---,durham,-1.585,54.768,102
